"","Index","Age","Gender","Word","If_word","Decision","Answer","RT","Word_length","Uniqueness_point"
"7555",24,19,"male","зейпан","no",NA,"right",NA,0.752040816326531,NA
"7556",24,19,"male","кулак","yes","space","right",1.22068200004287,0.830884353741497,0.8308843537415
"7557",24,19,"male","живот","yes","space","right",1.07308469992131,0.830294784580499,0.8302947845805
"7558",24,19,"male","вода","yes","space","right",0.950329399900511,0.658185941043084,0.457337819185645
"7559",24,19,"male","дача","yes","space","right",1.46165689988993,0.698367346938776,0.69836734693878
"7560",24,19,"male","чехвинь","no",NA,"right",NA,0.846349206349206,NA
"7561",24,19,"male","опрыдь","no",NA,"right",NA,0.6640589569161,NA
"7562",24,19,"male","хика","no","space","wrong",1.40248539997265,0.607278911564626,NA
"7563",24,19,"male","тётя","yes","space","right",1.40281310002319,0.719569160997732,0.71956916099773
"7564",24,19,"male","дактон","no",NA,"right",NA,0.758412698412698,NA
"7565",24,19,"male","кукла","yes","space","right",1.07888580020517,0.694308390022676,0.572655050686409
"7566",24,19,"male","земля","yes","space","right",1.25156370014884,0.63297052154195,0.63297052154195
"7567",24,19,"male","игра","yes","space","right",0.964575299993157,0.518526077097506,0.51852607709751
"7568",24,19,"male","окно","yes","space","right",1.0306539000012,0.573854875283447,0.429897837286254
"7569",24,19,"male","бодор","no","space","wrong",1.04238569992594,0.607165532879819,NA
"7570",24,19,"male","кеппет","no",NA,"right",NA,0.693151927437642,NA
"7571",24,19,"male","кресло","yes","space","right",0.994401799980551,0.733197278911565,0.591110628041426
"7572",24,19,"male","зебра","yes","space","right",0.915821200003847,0.715260770975057,0.469150163769211
"7573",24,19,"male","муха","yes","space","right",1.08782920008525,0.649795918367347,0.511521775376817
"7574",24,19,"male","река","yes","space","right",0.866236299974844,0.572380952380952,0.57238095238095
"7575",24,19,"male","войстов","no",NA,"right",NA,0.882879818594104,NA
"7576",24,19,"male","фектет","no",NA,"right",NA,0.825600907029478,NA
"7577",24,19,"male","цветок","yes","space","right",0.975002899998799,0.915895691609977,0.91589569160998
"7578",24,19,"male","палец","yes","space","right",0.880493600154296,0.68453514739229,0.68453514739229
"7579",24,19,"male","ручка","yes","space","right",0.936700299847871,0.735714285714286,0.466105957534529
"7580",24,19,"male","кальпон","no",NA,"right",NA,0.788616780045352,NA
"7581",24,19,"male","щётка","yes","space","right",0.911394199822098,0.649909297052154,0.539621239800268
"7582",24,19,"male","осчинь","no",NA,"right",NA,0.685192743764172,NA
"7583",24,19,"male","выгло","no",NA,"right",NA,0.667823129251701,NA
"7584",24,19,"male","гора","yes","space","right",1.03821399994195,0.634308390022676,0.63430839002268
"7585",24,19,"male","небо","yes","space","right",0.874260700074956,0.587097505668934,0.433373910967895
"7586",24,19,"male","кеха","no",NA,"right",NA,0.665102040816327,NA
"7587",24,19,"male","волос","yes","space","right",0.886731199920177,0.623061224489796,0.6230612244898
"7588",24,19,"male","лермей","no",NA,"right",NA,0.685374149659864,NA
"7589",24,19,"male","фонарь","yes","space","right",0.959562100004405,0.806349206349206,0.80634920634921
"7590",24,19,"male","мероть","no",NA,"right",NA,0.657278911564626,NA
"7591",24,19,"male","тоюнт","no",NA,"right",NA,0.912698412698413,NA
"7592",24,19,"male","лицо","yes","space","right",0.936563699971884,0.62031746031746,0.62031746031746
"7593",24,19,"male","котчох","no",NA,"right",NA,0.909773242630386,NA
"7594",24,19,"male","локоть","yes","space","right",0.964787299977615,0.742857142857143,0.74285714285714
"7595",24,19,"male","хопье","no",NA,"right",NA,0.669183673469388,NA
"7596",24,19,"male","сьюва","no",NA,"right",NA,0.69875283446712,NA
"7597",24,19,"male","конец","yes","space","right",1.07053470006213,0.761655328798186,0.76165532879819
"7598",24,19,"male","школа","yes","space","right",1.00348370010033,0.799138321995465,0.79913832199546
"7599",24,19,"male","юктус","no",NA,"right",NA,0.802244897959184,NA
"7600",24,19,"male","туан","no",NA,"right",NA,0.624761904761905,NA
"7601",24,19,"male","зубы","yes","space","right",0.981604000087827,0.573537414965986,0.57353741496599
"7602",24,19,"male","овца","yes","space","right",0.969544199993834,0.596303854875283,0.59630385487528
"7603",24,19,"male","шада","no",NA,"right",NA,0.650544217687075,NA
"7604",24,19,"male","горох","yes","space","right",1.00215000007302,0.766893424036281,0.76689342403628
"7605",24,19,"male","мешок","yes","space","right",1.06289099995047,0.789138321995465,0.78913832199546
"7606",24,19,"male","плиттер","no",NA,"right",NA,0.817868480725624,NA
"7607",24,19,"male","шорты","yes","space","right",1.06329319998622,0.664784580498866,0.66478458049887
"7608",24,19,"male","меклим","no",NA,"right",NA,0.756530612244898,NA
"7609",24,19,"male","треза","no",NA,"right",NA,0.69249433106576,NA
"7610",24,19,"male","ниппа","no",NA,"right",NA,0.610294784580499,NA
"7611",24,19,"male","груша","yes","space","right",0.944594800006598,0.676507936507937,0.67650793650794
"7612",24,19,"male","десья","no",NA,"right",NA,0.643696145124717,NA
"7613",24,19,"male","волна","yes","space","right",1.09302039979957,0.749977324263039,0.74997732426304
"7614",24,19,"male","кусок","yes","space","right",1.27847120002843,0.890136054421769,0.89013605442177
"7615",24,19,"male","дети","yes","space","right",0.917602999834344,0.613265306122449,0.61326530612245
"7616",24,19,"male","нраты","no",NA,"right",NA,0.591746031746032,NA
"7617",24,19,"male","ведро","yes","space","right",1.04748270008713,0.662517006802721,0.453723941189378
"7618",24,19,"male","шапань","no",NA,"right",NA,0.761043083900227,NA
"7619",24,19,"male","щулька","no",NA,"right",NA,0.743537414965986,NA
"7620",24,19,"male","лето","yes","space","right",1.05257480009459,0.634988662131519,0.63498866213152
"7621",24,19,"male","мистна","no",NA,"right",NA,0.701224489795918,NA
"7622",24,19,"male","беда","yes","space","right",0.863191199954599,0.516145124716553,0.51614512471655
"7623",24,19,"male","рыба","yes","space","right",0.975034100003541,0.6359410430839,0.6359410430839
"7624",24,19,"male","номер","yes","space","right",0.896317699924111,0.71843537414966,0.44210136130771
"7625",24,19,"male","забор","yes","space","right",0.920985299861059,0.778662131519274,0.77866213151927
"7626",24,19,"male","краска","yes","space","right",0.990912599954754,0.737392290249433,0.626090280231904
"7627",24,19,"male","растол","no",NA,"right",NA,0.769523809523809,NA
"7628",24,19,"male","танец","yes","space","right",1.14883790002204,0.809229024943311,0.80922902494331
"7629",24,19,"male","зутан","no",NA,"right",NA,0.730589569160998,NA
"7630",24,19,"male","журтынь","no",NA,"right",NA,0.822199546485261,NA
"7631",24,19,"male","цвутня","no",NA,"right",NA,0.804467120181406,NA
"7632",24,19,"male","лиса","yes","space","right",0.870520600117743,0.603174603174603,0.6031746031746
"7633",24,19,"male","теньтефь","no",NA,"right",NA,0.901111111111111,NA
"7634",24,19,"male","нарняк","no",NA,"right",NA,0.731609977324263,NA
"7635",24,19,"male","сжичка","no",NA,"right",NA,0.774852607709751,NA
"7636",24,19,"male","реплен","no",NA,"right",NA,0.755056689342404,NA
"7637",24,19,"male","пестце","no",NA,"right",NA,0.743650793650794,NA
"7638",24,19,"male","штокса","no",NA,"right",NA,0.81530612244898,NA
"7639",24,19,"male","билет","yes","space","right",1.08765350002796,0.815328798185941,0.81532879818594
"7640",24,19,"male","музей","yes","space","right",0.887018300127238,0.818707482993197,0.8187074829932
"7641",24,19,"male","щука","yes","space","right",0.855012099957094,0.585328798185941,0.447002056449208
"7642",24,19,"male","плинка","no",NA,"right",NA,0.8118820861678,NA
"7643",24,19,"male","битля","no",NA,"right",NA,0.60390022675737,NA
"7644",24,19,"male","стена","yes","space","right",0.980644700117409,0.737573696145125,0.73757369614512
"7645",24,19,"male","ювак","no",NA,"right",NA,0.732131519274376,NA
"7646",24,19,"male","кролик","yes","space","right",0.976725799962878,0.823650793650794,0.82365079365079
"7647",24,19,"male","выремь","no",NA,"right",NA,0.675260770975057,NA
"7648",24,19,"male","вепемь","no",NA,"right",NA,0.682517006802721,NA
"7649",24,19,"male","сдажка","no",NA,"right",NA,0.791065759637188,NA
"7650",24,19,"male","ящик","yes","space","right",1.04736410011537,0.838571428571429,0.83857142857143
"7651",24,19,"male","город","yes","space","right",0.891951799858361,0.802040816326531,0.80204081632653
"7652",24,19,"male","пленто","no",NA,"right",NA,0.802426303854875,NA
"7653",24,19,"male","завод","yes","space","right",0.985085300169885,0.791043083900227,0.79104308390023
"7654",24,19,"male","слово","yes","space","right",0.892646100139245,0.727210884353741,0.72721088435374
"7655",24,19,"male","пунцичь","no",NA,"right",NA,0.870725623582766,NA
"7656",24,19,"male","пират","yes","space","right",1.06728910002857,0.749614512471655,0.74961451247166
"7657",24,19,"male","кулун","no",NA,"right",NA,0.730566893424036,NA
"7658",24,19,"male","кугур","no",NA,"right",NA,0.767777777777778,NA
"7659",24,19,"male","ухо","yes","space","right",0.834702100139111,0.554739229024943,0.55473922902494
"7660",24,19,"male","ответ","yes","space","right",0.844734899932519,0.72827664399093,0.72827664399093
"7661",24,19,"male","число","yes","space","right",0.8951685000211,0.712040816326531,0.57089109956945
"7662",24,19,"male","смилок","no",NA,"right",NA,0.825442176870748,NA
"7663",24,19,"male","носок","yes","space","right",0.969748900039122,0.797845804988662,0.79784580498866
"7664",24,19,"male","желсок","no",NA,"right",NA,0.799455782312925,NA
"7665",24,19,"male","лодка","yes","space","right",0.845017300220206,0.566326530612245,0.45504329004329
"7666",24,19,"male","пагочь","no",NA,"right",NA,0.759387755102041,NA
"7667",24,19,"male","гнездо","yes","space","right",0.900020399829373,0.765510204081633,0.76551020408163
"7668",24,19,"male","ветер","yes","space","right",0.866104699904099,0.685034013605442,0.461707285812876
"7669",24,19,"male","поезд","yes","space","right",0.850087699946016,0.866145124716553,0.86614512471655
"7670",24,19,"male","весна","yes","space","right",0.801139799878001,0.604421768707483,0.60442176870748
"7671",24,19,"male","такслир","no",NA,"right",NA,0.86312925170068,NA
"7672",24,19,"male","прекифь","no",NA,"right",NA,0.914149659863946,NA
"7673",24,19,"male","люрык","no",NA,"right",NA,0.659569160997732,NA
"7674",24,19,"male","апаж","no",NA,"right",NA,0.728208616780045,NA
"7675",24,19,"male","сердце","yes","space","right",1.11148399999365,0.813854875283447,0.687032158036256
"7676",24,19,"male","свеча","yes","space","right",0.942580099916086,0.661269841269841,0.66126984126984
"7677",24,19,"male","утро","yes","space","right",0.890893700066954,0.494761904761905,0.349725668504448
"7678",24,19,"male","тричок","no",NA,"right",NA,0.895736961451247,NA
"7679",24,19,"male","глека","no",NA,"right",NA,0.727528344671202,NA
"7680",24,19,"male","яйцо","yes","space","right",0.863007300067693,0.629863945578231,0.235612244897958
"7681",25,18,"female","угол","yes","space","right",1.052402399946,0.62671201814059,0.62671201814059
"7682",25,18,"female","малянц","no",NA,"right",NA,0.720113378684807,NA
"7683",25,18,"female","хопье","no",NA,"right",NA,0.669183673469388,NA
"7684",25,18,"female","луна","yes","space","right",1.05872450000606,0.557210884353741,0.55721088435374
"7685",25,18,"female","снылька","no",NA,"right",NA,0.819160997732426,NA
"7686",25,18,"female","гаслень","no",NA,"right",NA,0.849954648526077,NA
"7687",25,18,"female","барнак","no",NA,"right",NA,0.844988662131519,NA
"7688",25,18,"female","тётя","yes","space","right",1.01658809999935,0.719569160997732,0.71956916099773
"7689",25,18,"female","вечер","yes","space","right",1.16020969999954,0.882834467120181,0.88283446712018
"7690",25,18,"female","циньво","no",NA,"right",NA,0.689365079365079,NA
"7691",25,18,"female","пагочь","no",NA,"right",NA,0.759387755102041,NA
"7692",25,18,"female","голос","yes","space","right",1.07254990004003,0.714013605442177,0.71401360544218
"7693",25,18,"female","бикень","no",NA,"right",NA,0.733242630385488,NA
"7694",25,18,"female","вуган","no",NA,"right",NA,0.680385487528345,NA
"7695",25,18,"female","локоть","yes","space","right",1.10527739999816,0.742857142857143,0.74285714285714
"7696",25,18,"female","школа","yes","space","right",1.10767839988694,0.799138321995465,0.79913832199546
"7697",25,18,"female","краска","yes","space","right",1.00609749997966,0.737392290249433,0.626090280231904
"7698",25,18,"female","зима","yes","space","right",0.964830699842423,0.635102040816326,0.63510204081633
"7699",25,18,"female","грунир","no",NA,"right",NA,0.666235827664399,NA
"7700",25,18,"female","щётка","yes","space","right",0.929826500127092,0.649909297052154,0.539621239800268
"7701",25,18,"female","мулдув","no",NA,"right",NA,0.793219954648526,NA
"7702",25,18,"female","глека","no",NA,"right",NA,0.727528344671202,NA
"7703",25,18,"female","кухня","yes","space","right",0.95542009989731,0.694399092970521,0.584394068860329
"7704",25,18,"female","жикно","no",NA,"right",NA,0.718367346938775,NA
"7705",25,18,"female","щука","yes","space","right",0.898537800181657,0.585328798185941,0.447002056449208
"7706",25,18,"female","опрыдь","no",NA,"right",NA,0.6640589569161,NA
"7707",25,18,"female","плечо","yes","space","right",1.1433583998587,0.710113378684807,0.71011337868481
"7708",25,18,"female","ниппа","no",NA,"right",NA,0.610294784580499,NA
"7709",25,18,"female","еверть","no",NA,"right",NA,0.775555555555556,NA
"7710",25,18,"female","пленто","no",NA,"right",NA,0.802426303854875,NA
"7711",25,18,"female","агва","no",NA,"right",NA,0.526938775510204,NA
"7712",25,18,"female","галесь","no",NA,"right",NA,0.75265306122449,NA
